time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-08-16T00:40:26.090Z,35.9508333,-117.6571667,3.23,1.4,ml,26,53,0.006236,0.12,ci,ci37447103,2016-08-16T17:09:35.595Z,"22km E of Little Lake, CA",earthquake,0.14,0.26,0.181,18,reviewed,ci,ci
2016-08-16T00:10:13.000Z,63.4428,-151.4524,5,1.2,ml,,,,0.77,ak,ak13846579,2016-08-16T00:16:38.470Z,"125km W of Cantwell, Alaska",earthquake,0.3,0.5,,,automatic,ak,ak
2016-08-16T00:07:19.780Z,36.4566,-98.7433,5,2.6,mb_lg,,70,0.021,0.65,us,us10006e17,2016-08-16T00:51:19.032Z,"31km NW of Fairview, Oklahoma",earthquake,1.3,1.9,0.084,37,reviewed,us,us
2016-08-15T23:44:30.000Z,61.9182,-151.1909,60,1.6,ml,,,,0.42,ak,ak13846576,2016-08-15T23:56:11.295Z,"63km WNW of Willow, Alaska",earthquake,0.9,2,,,automatic,ak,ak
2016-08-15T23:23:54.250Z,20.4093333,-155.4938333,43.008,2.39,md,13,267,0.3883,0.12,hv,hv61375641,2016-08-16T21:29:11.620Z,"36km N of Honoka'a, Hawaii",earthquake,1.24,1.88,0.126,5,reviewed,hv,hv
2016-08-15T23:20:59.430Z,34.9545,-118.5135,8.57,1.74,ml,33,63,0.1322,0.21,ci,ci37447095,2016-08-16T13:27:18.673Z,"21km SSW of Tehachapi, CA",earthquake,0.3,1.1,0.214,27,reviewed,ci,ci
2016-08-15T23:18:32.600Z,35.046,-117.6706667,-0.79,1.5,ml,16,59,0.1133,0.15,ci,ci37447079,2016-08-16T16:24:35.089Z,"6km NNW of Boron, CA",quarry blast,0.39,31.61,0.153,11,reviewed,ci,ci
2016-08-15T23:15:12.843Z,38.807,-118.8237,8.2,1.1,ml,6,139.56,0.296,0.0659,nn,nn00556375,2016-08-15T23:24:24.807Z,"35km NNW of Hawthorne, Nevada",earthquake,,11,0.08,5,reviewed,nn,nn
2016-08-15T23:09:43.000Z,65.0074,-147.4484,5,1.2,ml,,,,1.03,ak,ak13846568,2016-08-15T23:22:53.308Z,"22km NNE of Fairbanks, Alaska",earthquake,0.2,0.4,,,automatic,ak,ak
2016-08-15T23:04:03.220Z,37.7105,-122.1188333,5.52,1.68,md,52,26,0.01364,0.1,nc,nc72677956,2016-08-17T21:04:50.797Z,"1km NNW of Ashland, California",earthquake,0.13,0.29,0.139,45,reviewed,nc,nc
2016-08-15T22:56:27.320Z,51.8988,178.1729,139.11,4.3,mb,,164,0.875,1.01,us,us10006e10,2016-08-15T23:38:14.064Z,"23km WSW of Little Sitkin Island, Alaska",earthquake,12.1,10.6,0.055,92,reviewed,us,us
2016-08-15T22:53:54.220Z,33.7661667,-115.9128333,1.58,1.05,ml,23,74,0.09492,0.16,ci,ci37447063,2016-08-16T15:28:10.439Z,"25km NE of Thermal, CA",earthquake,0.25,0.49,0.075,17,reviewed,ci,ci
2016-08-15T22:42:22.610Z,33.7735,-115.914,-0.08,1.37,ml,23,49,0.1021,0.17,ci,ci37447055,2016-08-15T23:33:21.167Z,"26km NE of Thermal, CA",earthquake,0.22,0.52,0.154,38,reviewed,ci,ci
2016-08-15T22:41:01.280Z,33.77,-115.9111667,1.12,1.29,ml,33,71,0.09803,0.21,ci,ci37447047,2016-08-16T16:07:07.196Z,"26km NE of Thermal, CA",earthquake,0.25,0.51,0.162,24,reviewed,ci,ci
2016-08-15T22:35:44.780Z,33.7665,-115.912,1.91,2.2,ml,50,46,0.09499,0.17,ci,ci37447039,2016-08-15T23:27:04.930Z,"25km NE of Thermal, CA",earthquake,0.14,0.34,0.165,90,reviewed,ci,ci
2016-08-15T22:33:16.000Z,65.6418,-152.5759,10,1.7,ml,,,,0.76,ak,ak13846560,2016-08-15T22:40:21.723Z,"57km NNW of Tanana, Alaska",earthquake,0.3,0.3,,,automatic,ak,ak
2016-08-15T22:28:34.510Z,33.7655,-115.9076667,2.88,1.43,ml,20,117,0.09284,0.15,ci,ci37447023,2016-08-16T17:36:06.448Z,"26km ENE of Thermal, CA",earthquake,0.29,0.55,0.129,28,reviewed,ci,ci
2016-08-15T22:28:01.590Z,45.7133333,-112.125,1.27,2.62,ml,26,59,0.213,0.13,mb,mb80165864,2016-08-20T16:49:35.690Z,"17km S of Whitehall, Montana",earthquake,0.23,0.77,0.302,20,reviewed,mb,mb
2016-08-15T22:27:03.070Z,33.7653333,-115.9078333,2.62,1.67,ml,36,71,0.09273,0.17,ci,ci37447015,2016-08-15T22:50:11.375Z,"26km ENE of Thermal, CA",earthquake,0.2,0.37,0.162,57,reviewed,ci,ci
2016-08-15T22:18:28.550Z,18.6929,145.5993,198.12,4.5,mb,,124,3.437,0.63,us,us10006e0w,2016-08-15T23:41:49.959Z,"10km SW of Agrihan, Northern Mariana Islands",earthquake,13.8,8.4,0.057,89,reviewed,us,us
2016-08-15T21:30:23.910Z,38.8245,-122.8213333,1.42,1.27,md,31,44,0.008864,0.05,nc,nc72677931,2016-08-17T22:35:57.486Z,"7km NW of The Geysers, California",earthquake,0.12,0.21,0.193,5,reviewed,nc,nc
2016-08-15T21:30:13.520Z,38.8276667,-122.8216667,0.98,1.59,md,35,42,0.01001,0.08,nc,nc72677926,2016-08-17T22:52:59.059Z,"7km NW of The Geysers, California",earthquake,0.13,0.23,0.129,6,reviewed,nc,nc
2016-08-15T21:26:40.810Z,33.9841667,-116.7138333,12.37,1.11,ml,21,101,0.07703,0.2,ci,ci37446991,2016-08-16T13:30:28.833Z,"10km NE of Cabazon, CA",earthquake,0.39,0.92,0.283,31,reviewed,ci,ci
2016-08-15T21:18:00.850Z,33.9856667,-116.7186667,12.31,1.65,ml,64,26,0.07893,0.14,ci,ci37446967,2016-08-16T14:55:30.640Z,"10km NE of Cabazon, CA",earthquake,0.13,0.37,0.17,62,reviewed,ci,ci
2016-08-15T21:16:50.470Z,49.424,-120.5045,-0.53,1.92,ml,8,211,0.5902,0.45,uw,uw61179467,2016-08-16T17:41:34.650Z,"3km S of Princeton, Canada",explosion,4.12,31.61,0.077,4,reviewed,uw,uw
2016-08-15T21:12:26.690Z,39.1777,140.6573,140.28,4.3,mb,,121,1.31,1.38,us,us10006e0d,2016-08-16T00:16:40.473Z,"13km E of Yuzawa, Japan",earthquake,7.6,7.1,0.067,62,reviewed,us,us
2016-08-15T21:10:49.000Z,61.22,-151.0192,50,2.3,ml,,,,0.67,ak,ak13846541,2016-08-15T21:30:29.324Z,"60km W of Anchorage, Alaska",earthquake,0.3,0.7,,,automatic,ak,ak
2016-08-15T21:10:26.220Z,39.7743333,-120.7303333,4.44,1.6,md,14,92,0.02512,0.06,nc,nc72677901,2016-08-18T16:50:16.408Z,"22km SE of East Quincy, California",earthquake,0.28,1.63,0.246,17,reviewed,nc,nc
2016-08-15T21:09:57.000Z,33.1185,-117.1475,-0.58,1.27,ml,32,127,0.07702,0.19,ci,ci37446951,2016-08-16T14:34:45.438Z,"3km SSE of San Marcos, CA",quarry blast,0.39,31.61,0.215,11,reviewed,ci,ci
2016-08-15T21:07:31.000Z,62.4265,-152.5915,5,1.5,ml,,,,0.95,ak,ak13846538,2016-08-15T21:16:07.219Z,"128km W of Talkeetna, Alaska",earthquake,0.3,0.3,,,automatic,ak,ak
2016-08-15T21:02:16.440Z,33.9803333,-116.7178333,11.53,3.32,ml,158,17,0.08209,0.16,ci,ci37446943,2016-08-16T21:04:20.997Z,"10km NE of Cabazon, CA",earthquake,0.09,0.28,0.164,337,reviewed,ci,ci
2016-08-15T20:51:09.000Z,59.5002,-152.9306,90,2.1,ml,,,,0.57,ak,ak13846534,2016-08-15T21:02:08.524Z,"69km WSW of Anchor Point, Alaska",earthquake,0.3,0.3,,,automatic,ak,ak
2016-08-15T20:41:31.000Z,63.2173,-150.4632,120,1.1,ml,,,,,ak,ak13846532,2016-08-15T20:48:16.849Z,"78km WSW of Cantwell, Alaska",earthquake,,,,,automatic,ak,ak
2016-08-15T19:54:28.965Z,40.0548,-119.2435,17.1,1.1,ml,7,210.58,0.361,0.1503,nn,nn00556349,2016-08-15T20:41:50.516Z,"49km N of Fernley, Nevada",earthquake,,4.6,0.05,2,reviewed,nn,nn
2016-08-15T19:41:53.300Z,45.4641667,-124.007,4.57,1.92,ml,11,189,0.03021,1.72,uw,uw61179417,2016-08-16T21:09:16.600Z,"11km SW of Bay City, Oregon",earthquake,7.66,8.54,0.175,4,reviewed,uw,uw
2016-08-15T19:41:00.120Z,33.0526667,-116.4283333,4.61,1.03,ml,30,67,0.1449,0.14,ci,ci37446879,2016-08-16T14:28:46.324Z,"16km E of Julian, CA",earthquake,0.21,0.78,0.102,16,reviewed,ci,ci
2016-08-15T19:21:06.420Z,56.3946,163.2043,32.32,4.4,mb,,148,4.287,0.87,us,us10006dz7,2016-08-18T23:33:10.040Z,"48km ENE of Ust'-Kamchatsk Staryy, Russia",earthquake,13,8.3,0.138,15,reviewed,us,us
2016-08-15T19:10:00.780Z,38.7771667,-122.722,1.8,1.39,md,42,43,0.005387,0.11,nc,nc72677821,2016-08-17T21:55:51.596Z,"2km E of The Geysers, California",earthquake,0.17,0.24,0.173,11,reviewed,nc,nc
2016-08-15T19:00:59.970Z,33.0608333,-114.9868333,-0.12,1.71,ml,8,150,0.08867,0.25,ci,ci37446855,2016-08-15T22:07:00.757Z,"46km NE of Holtville, CA",quarry blast,1,31.61,0.273,5,reviewed,ci,ci
2016-08-15T18:49:26.971Z,39.5796,-119.0949,9.9,1.2,ml,11,166.1,0.259,0.1167,nn,nn00556344,2016-08-15T20:20:19.428Z,"13km ESE of Fernley, Nevada",earthquake,,8.1,0.19,7,reviewed,nn,nn
2016-08-15T18:49:25.592Z,39.5625,-119.1499,10.2,1.2,ml,10,157.95,0.234,0.1297,nn,nn00556335,2016-08-15T20:20:13.379Z,"10km ESE of Fernley, Nevada",earthquake,,3.2,0.19,8,reviewed,nn,nn
2016-08-15T18:42:30.960Z,36.584,-121.1836667,3.43,1.5,md,29,38,0.09444,0.09,nc,nc72677811,2016-08-18T03:38:45.651Z,"21km NE of Soledad, California",earthquake,0.19,1.48,0.298,24,reviewed,nc,nc
2016-08-15T18:33:45.356Z,39.5763,-119.102,11.8,1.4,ml,12,165.27,0.256,0.165,nn,nn00556330,2016-08-15T18:45:00.106Z,"13km ESE of Fernley, Nevada",earthquake,,1.9,0.1,7,reviewed,nn,nn
2016-08-15T18:00:59.320Z,-22.4701,172.857,10,5.1,mb,,102,4.586,1.06,us,us10006dym,2016-08-18T23:25:56.040Z,"83km E of Ile Hunter, New Caledonia",earthquake,8.7,1.8,0.057,101,reviewed,us,us
2016-08-15T18:00:41.000Z,61.793,-151.6962,100,1.9,ml,,,,0.7,ak,ak13846497,2016-08-15T18:11:10.560Z,"87km W of Willow, Alaska",earthquake,0.4,0.6,,,automatic,ak,ak
2016-08-15T17:59:52.000Z,65.7032,-154.7689,10,1.5,ml,,,,0.4,ak,ak13846500,2016-08-15T18:18:07.055Z,"112km NNE of Ruby, Alaska",earthquake,0.9,0.4,,,automatic,ak,ak
2016-08-15T17:41:40.700Z,18.8423,-64.2764,38,2.1,Md,4,334.8,0.53180265,0.07,pr,pr16228007,2016-08-15T19:52:02.702Z,"59km NE of Road Town, British Virgin Islands",earthquake,4.1,5.9,0,4,reviewed,pr,pr
2016-08-15T17:37:15.230Z,39.1781667,-123.0583333,8.1,1.9,md,29,44,0.1406,0.08,nc,nc72677781,2016-08-17T21:48:04.270Z,"10km ENE of Talmage, California",earthquake,0.18,0.85,0.15,22,reviewed,nc,nc
2016-08-15T17:28:46.290Z,38.8433333,-122.8785,2.91,1.67,md,47,48,0.006403,0.06,nc,nc72677771,2016-08-17T21:08:16.714Z,"12km ENE of Cloverdale, California",earthquake,0.16,0.2,0.13,15,reviewed,nc,nc
2016-08-15T17:27:54.000Z,66.296,-149.8805,10,1.2,ml,,,,0.63,ak,ak13846492,2016-08-15T17:44:01.407Z,"107km S of Coldfoot, Alaska",earthquake,0.3,0.4,,,automatic,ak,ak
2016-08-15T17:25:29.700Z,39.3111667,-122.79,7.63,1.57,md,14,64,0.1448,0.07,nc,nc71015582,2016-08-20T02:45:49.770Z,"19km NNE of Upper Lake, California",earthquake,0.28,1.2,0.264,16,reviewed,nc,nc
2016-08-15T17:18:26.100Z,17.801,-66.8821,9,2,Md,3,338.4,0.22637545,0.1,pr,pr16228006,2016-08-15T19:40:55.446Z,"19km S of Guanica, Puerto Rico",earthquake,1.8,8.6,0,3,reviewed,pr,pr
2016-08-15T17:06:21.560Z,30.5993,-114.2771,10,4.5,mb,,151,0.659,0.96,us,us10006dxr,2016-08-16T19:43:11.351Z,"71km SE of San Felipe, Mexico",earthquake,6.8,1.9,0.043,157,reviewed,us,us
2016-08-15T17:03:50.370Z,40.2191667,-124.9763333,2.54,2.4,md,10,321,0.5394,0.13,nc,nc72677761,2016-08-20T02:26:47.065Z,"72km WSW of Ferndale, California",earthquake,1.18,1.21,0.147,15,reviewed,nc,nc
2016-08-15T16:21:50.480Z,36.703,-121.3426667,3.83,1.75,md,40,48,0.06662,0.06,nc,nc72677746,2016-08-18T03:38:41.712Z,"12km S of Ridgemark, California",earthquake,0.15,0.65,0.294,37,reviewed,nc,nc
2016-08-15T16:17:21.510Z,36.7015,-121.338,4.4,3.62,mw,76,49,0.06266,0.1,nc,nc72677741,2016-08-16T00:49:20.551Z,"12km SSE of Ridgemark, California",earthquake,0.11,0.44,,5,reviewed,nc,nc
2016-08-15T16:16:27.000Z,65.4196,-144.7398,5,1.5,ml,,,,0.76,ak,ak13846068,2016-08-15T16:26:17.462Z,"6km SSW of Circle Hot Springs Station, Alaska",earthquake,0.3,0.3,,,automatic,ak,ak
2016-08-15T16:06:10.000Z,61.7192,-150.873,50,2,ml,,,,0.37,ak,ak13846064,2016-08-15T16:19:20.014Z,"44km W of Willow, Alaska",earthquake,0.4,0.9,,,automatic,ak,ak
2016-08-15T15:59:09.360Z,34.4338333,-119.2828333,5.82,1.23,ml,14,83,0.03905,0.2,ci,ci37446687,2016-08-15T21:56:58.446Z,"4km WSW of Ojai, CA",earthquake,0.44,0.66,0.229,14,reviewed,ci,ci
2016-08-15T15:28:07.470Z,45.8512,142.8655,44.92,4.7,mb,,85,1.11,0.54,us,us10006dx1,2016-08-15T17:24:43.887Z,"87km S of Korsakov, Russia",earthquake,4.8,6.7,0.041,178,reviewed,us,us
2016-08-15T15:20:32.000Z,63.0011,-150.589,120,1.4,ml,,,,0.35,ak,ak13846060,2016-08-15T15:35:37.763Z,"79km NNW of Talkeetna, Alaska",earthquake,0.5,0.7,,,automatic,ak,ak
2016-08-15T15:14:49.590Z,38.8058333,-122.8236667,2,1.92,md,44,85,0.005265,0.07,nc,nc72677696,2016-08-17T19:22:32.969Z,"6km WNW of The Geysers, California",earthquake,0.19,0.27,0.074,13,reviewed,nc,nc
2016-08-15T15:04:47.000Z,61.8113,-152.0498,100,2.5,ml,,,,0.49,ak,ak13846050,2016-08-15T15:23:19.060Z,"106km W of Willow, Alaska",earthquake,0.3,0.6,,,automatic,ak,ak
2016-08-15T14:50:26.000Z,64.4885,-145.3054,15,1.3,ml,,,,0.46,ak,ak13845876,2016-08-15T15:00:55.829Z,"54km NNE of Delta Junction, Alaska",earthquake,0.3,0.2,,,automatic,ak,ak
2016-08-15T14:40:50.170Z,35.142,-84.8578333,23.17,2.28,md,17,63,0.3182,0.13,se,se60155236,2016-08-15T15:20:24.626Z,"1km E of South Cleveland, Tennessee",earthquake,0.34,1.2,0.066,5,reviewed,se,se
2016-08-15T14:26:28.380Z,33.036,-116.4236667,6.15,1.41,ml,43,38,0.1436,0.19,ci,ci37446599,2016-08-15T14:37:40.420Z,"17km ESE of Julian, CA",earthquake,0.25,1.04,0.162,24,reviewed,ci,ci
2016-08-15T14:12:10.500Z,37.242,-97.6586667,3.94,1.81,ml,13,102,0.04455,0.03,ismpkansas,ismpkansas70201583,2016-08-15T18:02:11.520Z,"16km S of Conway Springs, Kansas",earthquake,0.19,1,0.14,15,reviewed,ismp,ismp
2016-08-15T14:01:15.970Z,38.8126667,-122.8286667,2.69,1.25,md,38,47,0.003814,0.05,nc,nc72677681,2016-08-17T19:08:36.017Z,"7km WNW of The Geysers, California",earthquake,0.14,0.23,0.16,8,reviewed,nc,nc
2016-08-15T13:53:25.498Z,39.579,-119.0924,8.6,1.3,ml,15,166.16,0.261,0.1138,nn,nn00556280,2016-08-16T02:35:31.310Z,"14km ESE of Fernley, Nevada",earthquake,,2.4,0.21,8,reviewed,nn,nn
2016-08-15T13:51:07.400Z,17.9179,-68.6727,89,3.4,Md,8,252,0.65397353,0.41,pr,pr16228005,2016-08-15T18:58:56.040Z,"51km S of Boca de Yuma, Dominican Republic",earthquake,3.7,4.2,0,5,reviewed,pr,pr
2016-08-15T13:20:40.000Z,58.4537,-153.4418,40,1.5,ml,,,,0.15,ak,ak13845680,2016-08-15T13:39:22.722Z,"91km NNW of Kodiak Station, Alaska",earthquake,2.4,5,,,automatic,ak,ak
2016-08-15T13:11:10.095Z,38.26,-118.7355,11,1,ml,15,81.65,0.182,0.1027,nn,nn00556277,2016-08-16T02:35:28.950Z,"30km SSW of Hawthorne, Nevada",earthquake,,2.2,0.32,5,reviewed,nn,nn
2016-08-15T12:41:53.700Z,36.3946667,-89.5266667,8.54,1.6,md,21,59,0.0462,0.06,nm,nm60155206,2016-08-18T13:46:15.860Z,"5km WNW of Tiptonville, Tennessee",earthquake,0.32,0.45,0.098,9,reviewed,nm,nm
2016-08-15T12:27:24.830Z,35.449,-118.4048333,2.34,1.44,ml,25,46,0.1579,0.17,ci,ci37446543,2016-08-15T14:03:53.304Z,"17km SSE of Bodfish, CA",earthquake,0.31,1.31,0.2,25,reviewed,ci,ci
2016-08-15T12:19:42.690Z,38.8175,-122.8133333,3.24,1.85,md,59,42,0.006413,0.06,nc,nc72677636,2016-08-17T18:33:52.569Z,"6km NW of The Geysers, California",earthquake,0.13,0.17,0.214,25,reviewed,nc,nc
2016-08-15T12:19:10.000Z,65.2344,-149.3468,15,1.7,ml,,,,0.93,ak,ak13845486,2016-08-15T12:33:51.931Z,"65km ENE of Manley Hot Springs, Alaska",earthquake,0.3,0.3,,,automatic,ak,ak
2016-08-15T12:16:50.030Z,36.747,-97.6097,2.09,2.9,mb_lg,,25,0.226,0.43,us,us10006dwm,2016-08-15T18:02:07.722Z,"12km ESE of Medford, Oklahoma",earthquake,0.6,7.7,0.066,59,reviewed,us,us
2016-08-15T11:44:08.150Z,37.4858333,-118.7816667,5.19,1.88,md,36,123,0.04776,0.05,nc,nc72677626,2016-08-18T03:39:20.532Z,"24km SE of Mammoth Lakes, California",earthquake,0.23,0.43,0.231,28,reviewed,nc,nc
2016-08-15T11:32:04.730Z,10.8833,122.1769,49.4,5.4,mb,,107,5.064,0.83,us,us10006dwi,2016-08-18T17:16:40.000Z,"10km ENE of San Remigio, Philippines",earthquake,8,6.5,0.039,218,reviewed,us,us
2016-08-15T11:12:14.840Z,36.4153,-97.3686,1.52,3.2,mb_lg,,32,0.188,0.48,us,us10006dwf,2016-08-15T11:28:15.502Z,"15km NNW of Perry, Oklahoma",earthquake,1.3,7.6,0.054,88,reviewed,us,us
2016-08-15T10:53:10.560Z,39.4098333,-120.1268333,-1.79,1.31,md,14,70,0.09485,0.1,nc,nc72677606,2016-08-18T03:42:12.709Z,"10km NNE of Truckee, California",earthquake,0.41,3.37,0.034,9,reviewed,nc,nc
2016-08-15T10:40:27.100Z,34.1183333,-116.9231667,6.22,1.64,ml,63,51,0.02688,0.19,ci,ci37446487,2016-08-15T14:05:17.770Z,"14km S of Big Bear Lake, CA",earthquake,0.2,0.47,0.153,27,reviewed,ci,ci
2016-08-15T10:24:24.000Z,59.355,-153.4347,40,1,ml,,,,1.08,ak,ak13845297,2016-08-15T10:33:44.034Z,"94km ESE of Old Iliamna, Alaska",earthquake,13.2,3.9,,,automatic,ak,ak
2016-08-15T10:22:47.990Z,35.9316667,-117.6568333,5.04,1,mh,3,166,0.01702,0.04,ci,ci37144636,2016-08-15T18:25:56.948Z,"22km E of Little Lake, CA",earthquake,0.63,31.61,,0,reviewed,ci,ci
2016-08-15T10:22:30.590Z,37.2223333,-117.6076667,5.42,1.29,ml,8,153,0.03229,0.22,ci,ci37446479,2016-08-16T02:35:14.813Z,"61km E of Big Pine, CA",earthquake,1.38,0.84,0.281,3,reviewed,ci,ci
2016-08-15T09:47:24.515Z,38.3478,-115.8926,3.8,1.6,ml,7,154.04,0.241,0.1243,nn,nn00556271,2016-08-16T02:35:12.375Z,"45km ENE of Warm Springs, Nevada",earthquake,,3.4,0.29,3,reviewed,nn,nn
2016-08-15T09:28:53.031Z,36.5696,-113.4847,9.5,1.3,ml,9,209.53,0.483,0.1329,nn,nn00556270,2016-08-16T02:35:09.389Z,"53km SE of Littlefield, Arizona",earthquake,,2.5,0.32,5,reviewed,nn,nn
2016-08-15T09:19:00.000Z,63.0665,-149.172,50,1.5,ml,,,,0.4,ak,ak13845272,2016-08-15T09:30:50.758Z,"37km SSW of Cantwell, Alaska",earthquake,0.5,0.8,,,automatic,ak,ak
2016-08-15T08:50:43.820Z,39.1638333,-111.4868333,2.3,1.21,ml,12,125,0.1241,0.13,uu,uu60158542,2016-08-16T20:24:31.670Z,"17km SE of Manti, Utah",earthquake,0.52,7.96,0.085,2,reviewed,uu,uu
2016-08-15T08:26:24.890Z,33.664,-116.7586667,15.29,1.13,ml,47,37,0.05992,0.16,ci,ci37446439,2016-08-15T14:07:29.330Z,"9km SSW of Idyllwild, CA",earthquake,0.2,0.34,0.185,27,reviewed,ci,ci
2016-08-15T08:23:33.740Z,40.0298333,-120.8158333,4.1,2.24,md,29,71,0.055,0.05,nc,nc72677571,2016-08-17T18:25:30.347Z,"12km NNE of East Quincy, California",earthquake,0.19,0.32,0.156,33,reviewed,nc,nc
2016-08-15T08:23:08.120Z,50.4543,142.3168,10,4.7,mb,,107,3.51,0.79,us,us10006dw2,2016-08-15T08:43:51.568Z,"49km SSW of Tymovskoye, Russia",earthquake,9.1,1.9,0.037,229,reviewed,us,us
2016-08-15T08:23:06.000Z,61.7546,-150.7905,50,1.6,ml,,,,0.66,ak,ak13845101,2016-08-15T08:32:17.050Z,"39km W of Willow, Alaska",earthquake,0.4,0.7,,,automatic,ak,ak
2016-08-15T08:07:47.000Z,63.0389,-151.4062,15,2.1,ml,,,,0.67,ak,ak13845093,2016-08-15T08:18:45.385Z,"103km NW of Talkeetna, Alaska",earthquake,0.3,0.4,,,automatic,ak,ak
2016-08-15T07:52:46.690Z,34.147,-118.3608333,11.85,1.24,ml,23,65,0.02937,0.17,ci,ci37446415,2016-08-15T14:07:43.843Z,"1km NW of Universal City, CA",earthquake,0.43,0.51,0.129,28,reviewed,ci,ci
2016-08-15T07:42:54.241Z,40.3162,-119.7972,10.5,1.4,ml,16,105.42,0.373,0.1276,nn,nn00556265,2016-08-16T15:16:14.681Z,"46km SW of Gerlach-Empire, Nevada",earthquake,,2.5,0.21,8,reviewed,nn,nn
2016-08-15T07:24:11.100Z,32.6695,-115.9483333,6.59,1.27,ml,19,77,0.03104,0.19,ci,ci37446407,2016-08-15T14:07:59.856Z,"8km SSE of Ocotillo, CA",earthquake,0.37,0.73,0.179,18,reviewed,ci,ci
2016-08-15T07:04:41.470Z,37.4138,141.7413,32.71,5.3,mwb,,16,0.881,1.4,us,us10006dvd,2016-08-18T05:26:03.972Z,"66km E of Namie, Japan",earthquake,6.5,3.4,0.043,52,reviewed,us,us
2016-08-15T06:59:57.080Z,33.4815,-116.4293333,11.49,1.31,ml,46,58,0.0419,0.22,ci,ci37446391,2016-08-15T14:09:36.840Z,"23km SSW of La Quinta, CA",earthquake,0.26,0.53,0.197,26,reviewed,ci,ci
2016-08-15T06:56:57.000Z,64.5895,-149.2523,15,1.4,ml,,,,0.68,ak,ak13844919,2016-08-15T07:16:18.333Z,"6km W of North Nenana, Alaska",earthquake,0.2,0.1,,,automatic,ak,ak
2016-08-15T06:31:12.800Z,18.7224,-67.5899,79,2.8,Md,9,205.2,0.35213959,0.38,pr,pr16228004,2016-08-15T08:32:58.279Z,"55km NW of Rincon, Puerto Rico",earthquake,3.3,2,0,9,reviewed,pr,pr
2016-08-15T06:30:28.800Z,18.8654,-66.8553,43,2.7,Md,11,255.6,0.464429,0.38,pr,pr16228003,2016-08-15T08:24:22.841Z,"42km N of Hatillo, Puerto Rico",earthquake,1.7,3.5,0,9,reviewed,pr,pr
2016-08-15T06:21:28.200Z,18.7992,-66.1013,48,2.5,Md,13,216,0.48688688,0.36,pr,pr16228002,2016-08-15T08:10:42.264Z,"36km N of San Juan, Puerto Rico",earthquake,1.8,3.5,0,9,reviewed,pr,pr
2016-08-15T06:15:39.040Z,19.3273333,-155.1905,7.122,1.5,md,45,91,0.05189,0.08,hv,hv61375101,2016-08-15T19:30:57.110Z,"12km SSE of Volcano, Hawaii",earthquake,0.34,0.67,0.099,17,reviewed,hv,hv
2016-08-15T05:28:14.840Z,5.7518,125.8435,98.57,4.8,mb,,73,1.335,0.78,us,us10006dv8,2016-08-15T06:49:41.605Z,"28km SE of Caburan, Philippines",earthquake,8.1,7.3,0.055,104,reviewed,us,us
2016-08-15T05:20:30.045Z,41.1564,-116.3008,2.7,1,ml,5,252.65,0.15,0.0634,nn,nn00556646,2016-08-18T01:20:20.195Z,"51km NNW of Carlin, Nevada",earthquake,,6.4,0.15,4,reviewed,nn,nn
2016-08-15T05:11:17.000Z,36.2993333,-120.7818333,8.52,1.75,md,43,116,0.08473,0.08,nc,nc72677496,2016-08-17T07:05:36.976Z,"32km ENE of King City, California",earthquake,0.29,0.5,0.239,36,reviewed,nc,nc
2016-08-15T05:00:21.000Z,17.0398,-67.6287,27,3.3,Md,16,241.2,1.07887666,0.4,pr,pr16228001,2016-08-15T07:55:32.801Z,"113km SSW of Pole Ojea, Puerto Rico",earthquake,1.8,25.3,0,13,reviewed,pr,pr
2016-08-15T04:52:40.000Z,61.7665,-151.4605,100,2.8,ml,,,,0.6,ak,ak13844493,2016-08-15T05:04:09.236Z,"75km W of Willow, Alaska",earthquake,0.3,0.6,,,automatic,ak,ak
2016-08-15T04:40:06.000Z,61.3826,-147.8079,20,1.4,ml,,,,0.51,ak,ak13844490,2016-08-15T04:51:23.816Z,"66km ESE of Lazy Mountain, Alaska",earthquake,0.3,0.5,,,automatic,ak,ak
2016-08-15T04:36:49.000Z,63.0665,-149.172,50,2.1,ml,,,,0.47,ak,ak13844485,2016-08-15T04:51:23.232Z,"37km SSW of Cantwell, Alaska",earthquake,0.3,0.7,,,automatic,ak,ak
2016-08-15T04:36:48.100Z,33.4934,131.8799,73.49,4.9,mb,,80,0.916,0.99,us,us10006duj,2016-08-15T13:35:35.496Z,"15km ESE of Kunisaki-shi, Japan",earthquake,6.3,7.7,0.088,40,reviewed,us,us
2016-08-15T04:25:43.830Z,38.5031667,-122.4306667,9.92,1.34,md,13,85,0.1393,0.07,nc,nc72677486,2016-08-17T18:59:04.723Z,"3km E of Saint Helena, California",earthquake,0.29,1.05,0.139,13,reviewed,nc,nc
2016-08-15T04:16:24.790Z,33.7156667,-116.7645,16.41,1.03,ml,37,64,0.04219,0.16,ci,ci37446335,2016-08-15T14:10:41.810Z,"5km WSW of Idyllwild, CA",earthquake,0.25,0.4,0.187,27,reviewed,ci,ci
2016-08-15T03:43:22.080Z,38.7476667,-122.7091667,1.51,1.45,md,39,62,0.007178,0.08,nc,nc72677471,2016-08-17T06:38:32.788Z,"5km SE of The Geysers, California",earthquake,0.18,0.25,0.191,15,reviewed,nc,nc
